['छि', 'छि', 'हेर', 'यो', 'रन्डी', 'आइमाई', 'बोलेको', '|']	['B-profanity', 'I-profanity', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O']
['रन्डी', 'आइमाई', 'जस्तो', 'कति', 'हिडेको', 'के', '?', 'कैले', 'हो', 'फेरी', 'गएको', '|']	['B-sexism', 'I-sexism', 'I-sexism', 'I-sexism', 'I-sexism', 'I-sexism', 'O', 'O', 'O', 'O', 'O', 'O']
['रन्डी', 'केटि', 'जस्तो', 'कति', 'हिडेको', 'के', '?', 'कैले', 'हो', 'फेरी', 'गएको', '|']	['B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ओइ', 'रन्डी', 'भालु', 'आइमाई', 'चाकबाट', 'जन्मेको', 'खातेनी', '|']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'O']
['चाकबाट', 'जन्मेको', 'खातेनी', 'रन्डी', 'भालु', 'आइमाई', '|']	['B-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'O', 'O']
['म', 'तेरो', 'आठ', 'वर्षको', 'छोराको', 'बलात्कार', 'गर्ने', 'छु', '|']	['O', 'O', 'O', 'O', 'B-rape_threat', 'I-rape_threat', 'I-rape_threat', 'I-rape_threat', 'O']
['म', 'तेरो', 'आठ', 'वर्षको', 'छोराको', 'बलात्कार', 'गर्ने', 'छु', '|']	['O', 'O', 'O', 'O', 'B-rape_threat', 'I-rape_threat', 'I-rape_threat', 'I-rape_threat', 'O']
['म', 'तेरो', 'सुरक्षा', 'कर्मीको', 'हत्या', 'गरि', 'तेरो', 'घर', 'भित्र', 'छिर्ने', 'छु', '|']	['O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O']
['मलाइ', 'थाहा', 'भैसक्यो', 'तिमीहरु', 'कता', 'बस्छौ', 'भनेर', ',', 'तेरो', 'बच्चाहरु', 'कुन', 'बिद्यालय', 'जान्छ', 'भनेर', '|']	['B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['तिमीले', 'थाहा', 'पाउने', 'छौ', 'मेरो', 'पहुच', 'काहा', 'सम्म', 'छ', 'भनेर', '|']	['O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['तँलाई', 'जति', 'खेरानी', 'भनि', 'राख्नु', 'पर्छ', 'हो', 'पागल', 'आइमाई।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-character_assasination', 'I-character_assasination', 'O']
['तैले', 'मलाइ', 'रामरी', 'चिनेकै', 'छैनस', ',', 'म', 'तेरो', 'जिन्दगिमा', 'के', 'गर्न', 'सक्छु', 'भनेर', '|']	['O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['म', 'तेरो', 'घाटी', 'काटी', 'कुकुरलाई', 'खुवाउने', 'छु', '|']	['O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O', 'O']
['त', 'र', 'तेरो', 'परिवारको', 'बिस्तारै', 'हत्या', 'हुने', 'छ', '|']	['O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O']
['तेरो', 'हत्या', 'गर्नको', 'लागि', 'दिनहु', 'योजना', 'गरि', 'रहेको', 'छु', '|']	['O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['म', 'तलाई', 'दयाको', 'भिक्', 'माग्ने', 'गराउने', 'छु', '|']	['O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O']
['तिम्रो', 'दिनहरु', 'गनिदै', 'छन्', '|']	['B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['यो', 'आइमाई', 'त', 'लज्जित', 'कुतिया', 'रैछे', '|']	['O', 'O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']
['तँ', 'एक', 'फोहोर', 'बग्ने', 'नाली', 'होस्', ',', 'तँ', 'छिट्टै', 'मर्नु', 'पर्छ।', '।']	['O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['अर्काको', 'जिन्दगि', 'नर्क', 'बनाउनु', 'भन्दा', 'त', ',', 'बिस', 'खाएर', 'मर', 'बरु।', '।']	['O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['तिमी', 'मलाई', 'आफ्नो', 'मोबाइल', 'फोन', 'दिन्छौ', 'कि', 'खोस्नु', 'पर्यो।', '।']	['O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['मेरो', 'समाजमा', 'भएको', 'इज्जत', 'यसले', 'फाल्ने', 'भइ।', '।']	['O', 'O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']
['तिमी', 'मलाई', 'माया', 'गर्दैनौ', 'भने', 'तिम्रो', 'व्यक्तिगत', 'जानकारीहरु', 'सार्बजनिक', 'गरिदिन्छु।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['यो', 'बोधो', 'दिमाग', 'भाको', 'आइमाईलाई', 'कति', 'भन्नु', 'पर्ने', 'होला।', '।']	['O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O', 'O']
['तिमी', 'त', 'एक', 'नालाएकको', 'बच्चा', 'रहेछौ।', '।']	['O', 'O', 'O', 'B-character_assasination', 'I-character_assasination', 'O', 'O']
['तँ', 'संग', 'त', 'बिहे', 'परिवारले', 'गर्दा', 'गरेको', 'हो', 'नत्र', 'गर्ने', 'थिएन।', '।']	['O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['कुकुर', 'बिरालोझैँ', 'झगडा', 'गर्छे', 'यो', 'त।', '।']	['B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O']
['कुन', 'दिन', 'मेरो', 'बिग्रेको', 'थियो', 'र', 'यो', 'अलच्छिनासंग', 'जिन्दगि', 'बिताउनु', 'परेको', 'छ।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-character_assasination', 'O', 'O', 'O', 'O', 'O']
['यो', 'बोक्सी', 'संग', 'मैले', 'किन', 'बिहे', 'गरेंहोला।', '।']	['O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O']
['काम', 'नलाग्ने', 'बुडी', 'रहेछ', 'मेरो', 'त।']	['B-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O']
['यो', 'आइमाई', 'त', 'लज्जित', 'कुतिया', 'रैछे', '|']	['O', 'O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']
['तेरो', 'धेरै', 'दुर्भाग्यपूर्ण', 'घटना', 'हुने', 'छ', '|']	['O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O']
['तँलाई', 'मैले', 'त्यति', 'माया', 'गरेपनि', 'अर्को', 'सँग', 'पोइलो', 'गइस्', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-character_assasination', 'O', 'O']
['कस्तो', 'इज्जत', 'नै', 'नभाको', 'केटि', 'संग', 'बिहे', 'गर्न', 'पुगेछु।', '।']	['O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O', 'O']
['तलाई', 'ट्रकमा', 'बानेर', 'घिसारेर', 'मार्ने', 'छु', '|']	['O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']
['वास्तबमा', 'भन्नु', 'पर्दा', 'तलाई', 'झुन्ड्याउनु', 'पर्छ', '|']	['O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'O']
['मैले', 'उसलाई', 'उज्यालो', 'रोज्ने', 'मौका', 'दिए', 'तर', 'उसले', 'अध्यारो', 'रोज्यो', '|']	['O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['मलाइ', 'पाच', 'लाख', 'दे', 'नत्र', 'तलाई', 'मारिदिन्छु', '|']	['O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['इन्स्टाग्राममा', 'लाइभ', 'आई', 'म', 'तेरो', 'घर', 'जानेछु', ',', 'त', 'र', 'तेरो', 'घरलाइ', 'जलाउने', 'छु', '|']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['तेरो', 'टाउको', 'भन्', 'मासाले', 'तँ', 'जस्तो', 'गतिछाडा', 'हुदैन', 'याद', 'राखेस', '|']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O']
['रक्सि', 'धोक्ने', 'नकचरी', 'आइमाई', '|']	['B-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'O']
['झुट', 'बोल्न', 'लाज', 'लागेन', 'नकचरी', 'आइमाई', 'थुक्क', 'लाजमर्दो', 'मर्नु', 'नसकेको', 'राक्षेस्नि', 'हार्दिक', 'श्रदान्जली', 'दिन', 'चाहन्छु', 'म', 'तलाई', '|']	['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']
['तँ', 'रन्डीको', 'त', 'दिमागमा', 'गिदिको', 'ठाउमा', 'गु', 'भरिएको', 'छ', 'हो', '|']	['O', 'B-profanity', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O']
['तँ', 'रन्डीको', 'त', 'दिमागमा', 'गिदिको', 'ठाउमा', 'गु', 'भरिएको', 'छ', 'हो', '|']	['O', 'B-profanity', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O']
['मेरो', 'बुढि', 'छाडा', 'भएर', 'मेरो', 'नाकै', 'काटेर', 'गई', '|']	['O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']
['तँ', 'खाते', 'बेरोजगारी', 'धर्तिको', 'बोज', '|', 'तँ', 'साला', 'धर्तिको', 'बोज', 'बाच्नु', 'भन्दा', 'मर्नु', 'बेस', '|']	['O', 'B-profanity', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['तँ', 'साला', 'धर्तिको', 'बोजलाई', 'बाच्ने', 'अधिकार', 'छैन', '|']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'O']
['थुक्क', 'रत्नपार्कको', 'धन्दावाली', 'भन्दानी', 'खराब', ',', 'तेरो', 'दिमाखमा', 'त', 'गोबर', 'होइन', 'गु', 'भरिएको', 'रैछ', '|']	['B-profanity', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['तँ', 'धर्तिको', 'बोज', 'नै', 'रैछस', 'बौलाहा', 'कुकुर', 'आफु', 'त', 'बिग्रिस', 'तर', 'अरुलाई', 'तेस्तो', 'सोच्दा', 'धेरै', 'पटक', 'सोच्ने', 'गर्', '|']	['O', 'B-profanity', 'I-profanity', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['तँ', 'खातेको', 'सोच्ने', 'दिमाग', 'पनि', 'हुनु', 'पर्यो', 'नि', 'गधा', '|']	['O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'O']
['तँ', 'धर्तिको', 'बोज', 'मानिस', 'होइन', 'जनावर', 'हो', '|']	['O', 'B-profanity', 'I-profanity', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']
['तँ', 'खातेको', 'काम', 'छैन', 'धर्तिको', 'बोज', 'मात्रै', 'होस्', 'त', '|']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O']
['होइन', 'तँ', 'मुजी', 'बाचेर', 'चै', 'के', 'फाइदा', 'छ', 'र', 'धर्तिको', 'बोज', 'मर', 'एमसी', '|']	['O', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['तँ', 'धर्तिको', 'बोज', 'नकटो', 'कुकुर', 'भन्दा', 'नि', 'बकम्फुसे', 'भएर', 'जीवन', 'सक्यो', 'धिकार', 'छ', 'यस्तालाई', 'छिटै', 'उठाउ', 'भगवान्', '|']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['तँ', 'धर्तिको', 'बोज', 'नकटो', 'कुकुर', 'भन्दा', 'नि', 'बकम्फुसे', 'भएर', 'जीवन', 'सक्यो', 'धिकार', 'छ', 'यस्तालाई', 'छिटै', 'उठाउ', 'भगवान्', '|']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['तेरो', 'यस्तो', 'चर्तिकला', 'देख्नु', 'पर्यो', 'थुक्क', '!']	['O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'B-profanity', 'O']
['तिमिनै', 'यो', 'धर्तिको', 'बोज', 'भैसकेउ', 'बुढा', 'तिमि', 'बाचेर', 'केहि', 'काम', 'छैन', '|']	['O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['तँ', 'जस्ता', 'धर्तिको', 'बोजलाई', 'किन', 'कालले', 'लान', 'नसकेको', 'होला', '|']	['O', 'O', 'B-profanity', 'I-profanity', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O']
['तिमि', 'नजन्मेको', 'भए', 'यो', 'धर्तिको', 'बोज', 'अलि', 'कम', 'हुन्थ्यो', 'होला', '|']	['O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']
['मर', 'तेसो', 'भए', 'यो', 'धर्तिको', 'बोज', 'किन', 'बाच्छेस', 'मगर्नी', 'तँ', '|']	['B-profanity', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'B-ethnic_violence', 'O', 'O']
['तिमि', 'फोहोरी', 'धर्तिको', 'फोहोर', 'भएर', 'बोज', 'भाछौ', 'नि', '|']	['O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O']
['तँ', 'मुजी', 'थुक्क', 'बेज्जती', '.', '.', '.', '.', '.', '.', 'धर्तिको', 'बोज', '|']	['O', 'B-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['तँ', 'जस्तो', 'सडक', 'छापको', 'मुख', 'लाग्दिन', 'म', '|']	['O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O']
['तेरो', 'जस्तो', 'बुद्धि', 'त', 'सडक', 'छापको', 'मात्र', 'हुनसक्छ', 'तैले', 'पढेको', 'केहि', 'काम', 'छैन', '|']	['O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['तेरो', 'थुतुनो', 'नदेखा', ',', 'मलाई', '|']	['O', 'B-profanity', 'O', 'O', 'O', 'O']
['जाठी', 'थुतुनो', 'र', 'मुतुनो', 'जथाभाबी', 'चलौनी', 'होइन', 'नि', '|']	['B-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']
['तेरो', 'दिमागमा', 'त', 'गु', 'भरिएको', 'छ', 'की', 'क्या', 'हो', '?']	['O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O']
['जाठी', 'थुतुनो', 'र', 'मुतुनो', 'जथाभाबी', 'चलौनी', 'होइन', 'नि', '|']	['B-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']
['सर्बप्रथम', 'तिम्रो', 'थुतुनो', 'सिलाउनु', 'पर्यो', '|']	['O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']
['मैले', 'तिम्रो', 'सुंगुरको', 'जस्तो', 'थुतुनो', 'पनि', 'मन', 'पराएकै', 'थिए', ',', 'तिमि', 'पैसाको', 'पछि', 'भागेउ', 'त', 'तेस्मा', 'मेरो', 'के', 'दोस', '|']	['O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ओइ', 'रन्डी', 'त्या', 'बसेर', 'थुतुनो', 'चलाको', 'जस्तो', 'सजिलो', 'हुदैन', 'नि', 'पैसा', 'कमाउन', '|']	['O', 'B-profanity', 'O', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['तेरिमा', 'भाते', '!', 'गु', 'खाने', 'थुतुनो', 'हो', '?', 'बोलि', 'त', 'खुब', 'फेर्दो', 'रैछ', '|']	['B-profanity', 'I-profanity', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['मुजी', 'बेसी', 'हल्ला', 'नगर', 'साला', 'खाते', '|']	['B-profanity', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O']
['खाते', 'जुन', 'थालमा', 'खाहिस', 'तेही', 'थालमा', 'थुकिस', 'साला', 'तेरो', 'औकात', 'देखाहिस', 'है', '|']	['B-profanity', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']
['कस्तो', 'कुरा', 'लेखेर', 'पठाउछ', 'के', 'साला', 'खाते', 'अलिकति', 'लाज', 'हुदैन', 'तलाई', '|']	['O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']
['हिजो', 'यो', 'सोच', 'कहाँ', 'थियो', 'तेरो', 'चोर', 'साला', 'खाते', '|']	['O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O']
['ओइ', 'साला', 'खाते', 'पागल', ',', 'कति', 'भुक्छस', '?']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O']
['पातकी', 'आइमाई', 'तेरो', 'के', 'बिगार्देको', 'छ', 'र', 'मैले', 'मेरो', 'बारेमा', 'भुक्दै', 'हिड्छेस', '|']	['B-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['साले', 'खातिनी', 'तेरो', 'हैसियत', 'के', 'छ', 'अग्रजलाई', 'सम्मान', 'गर्नु', 'पर्दैन', '|']	['B-profanity', 'I-profanity', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']
['साले', 'खातिनी', 'तेरो', 'हैसियत', 'के', 'छ', 'अग्रजलाई', 'सम्मान', 'गर्नु', 'पर्दैन', '|']	['B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['तँ', 'र', 'तेरो', 'छोराछोरी', 'दुवै', 'हिर्दयघातले', 'मर्ने', 'छन्', '|']	['O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['नग्न', 'तस्बिर', 'पठाउ', 'तब', 'मात्र', 'तिमीलाई', 'बाच्न', 'दिनेछु।', '।']	['B-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O', 'O', 'O', 'O', 'O']
['तलाई', '२', 'दिनको', 'समय', 'दिनेछु', 'यो', 'ठाउँबाट', 'निस्कन', 'को', 'लागि', 'नत्र', 'टुक्रा', 'टुक्रा', 'पारेर', 'घरको', 'कुकुरलाई', 'खुवाउने', 'छु।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']
['कसैले', 'वास्ता', 'गर्ने', 'छैन', 'यदि', 'मैले', 'तेरो', 'बलिदान', 'दिए', 'पनि।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O']
['आफ्नो', 'झोला', 'प्याक', 'गर', ',', 'आउदैछु', 'तलाइ', 'गाड्नको', 'लागि।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['तलाई', 'मार्न', 'एकदम', 'मन', 'लागेको', 'छ', 'र', '६', 'फिट', 'तल', 'तेरो', 'बाउसंग', 'तलाई', 'गाड्ने', 'छु।', 'तलाई', 'गोपी', 'गोपी', 'मर्ने', 'छु', 'अनि', 'हेर्ने', 'छु', 'तेरो', 'शरीरलाइ', 'तेरो', 'आत्मा', 'ले', 'छोडेको।', '।']	['O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['म', 'तलाई', 'छाड्ने', 'छैन', ',', 'तेरो', 'जिन्दगि', 'समाप्त', 'गर्ने', 'छु।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['तलाई', 'उसले', 'म', 'बाट', 'बचाउन', 'सक्दैन', 'र', 'कसैले', 'उसलाई', 'बचाउन', 'सक्दैन।', '।']	['O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O', 'O', 'O', 'O', 'O']
['थुक्क', 'कुकुर्नी', '!', 'पैसाको', 'लागि', 'बिष', 'फैलाउने', 'आइमाई', '|']	['B-profanity', 'I-profanity', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']
['तिमीलाई', 'लाग्छ', 'कि', 'म', 'झुट', 'बोल्दै', 'छु', 'र', 'म', 'तिमीलाई', 'मार्ने', 'छैन', 'तर', 'म', 'तिम्रो', 'लागि', 'आउदैछु', 'र', 'म', 'तिमीलाई', 'गोलि', 'हान्ने', 'छु।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['तिमीलाई', 'लाग्छ', 'कि', 'म', 'झुट', 'बोल्दै', 'छु', 'र', 'म', 'तिमीलाई', 'मार्ने', 'छैन', 'तर', 'म', 'तिम्रो', 'लागि', 'आउदैछु', 'र', 'म', 'तिमीलाई', 'गोलि', 'हान्ने', 'छु।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['आशा', 'छ', 'कि', 'त', 'खुसि', 'छस्', 'किनभने', 'जब', 'म', 'जेलबाट', 'निस्किन्छु', 'त', 'बाट', 'हरेक', 'चिज', 'लाग्ने', 'छु', 'रन्डी।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'B-profanity', 'O']
['अब', 'मलाइ', 'हेर्दै', 'जानु', ',', 'म', 'मेरो', 'बकवासहरु', 'कहाँ', 'सम्म', 'लग्न', 'सक्छु', 'र', 'त', 'मेरो', 'अगाडी', 'हात', 'जोडेर', 'माफि', 'माग्ने', 'छस्।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['तिमि', 'एउटा', 'राक्षस', 'भन्दा', 'पनि', 'बत्तर', 'रैछौ', '।']	['O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']
['जुन', 'कुरा', 'तलाई', 'धेरै', 'भन्दा', 'महत्त्व', 'र', 'मुल्येवान', 'लाग्छ', 'त्यो', 'सबै', 'म', 'बर्बाद', 'गरिदिने', 'छु।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O']
['तैले', 'मेरो', 'परिक्षण', 'गरेको', '?', 'त', 'पागल', ',', 'म', 'पनि', 'पागल', ',', 'एक', 'अर्कालाई', 'गोलि', 'हानि', 'मारौ।', '।']	['O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']
['त', 'अब', 'आफ्नो', 'छोराको', 'लागि', 'चिहान', 'खन्दै', 'गर।', '।']	['O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'O']
